likes,sport,followers,statuses_count,text_stemmed,text_lemmatized,text_string
594,soccer,657157,24750,"['kid', 'pay', 'soccer', 'street', 'one', 'kid', 'kick', 'ball', 'hous', 'still', 'construct', 'boy', 'went', 'fetch', 'amp', 'slap', 'amp', 'squeez', 'ball', 'polic', 'case', 'open', 'boy', 'ball', 'swollen', 'amp', 'pain']","['kid', 'paying', 'soccer', 'street', 'one', 'kid', 'kicked', 'ball', 'house', 'still', 'construction', 'boy', 'went', 'fetch', 'amp', 'slapped', 'amp', 'squeezed', 'ball', 'police', 'case', 'opened', 'boy', 'ball', 'swollen', 'amp', 'painful']",kid  paying  soccer  street  one  kid  kicked  ball  house  still  construction  boy  went  fetch  amp  slapped  amp  squeezed  ball  police  case  opened  boy  ball  swollen  amp  painful
0,soccer,230,7246,"['last', 'minut', 'bet', 'outsid', 'bet', 'impact', 'unit', 'pick', 'impact', 'bet', 'bet', 'footbal', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambl', 'sport']","['last', 'minute', 'bet', 'outsider', 'bet', 'impact', 'united', 'pick', 'impact', 'betting', 'bet', 'football', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambling', 'sport']",last  minute  bet  outsider  bet  impact  united  pick  impact  betting  bet  football  money  tipster  soccer  tip  win  gambling  sport
0,soccer,230,7246,"['last', 'minut', 'bet', 'outsid', 'bet', 'pick', 'bet', 'bet', 'footbal', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambl', 'sport']","['last', 'minute', 'bet', 'outsider', 'bet', 'pick', 'betting', 'bet', 'football', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambling', 'sport']",last  minute  bet  outsider  bet  pick  betting  bet  football  money  tipster  soccer  tip  win  gambling  sport
0,soccer,230,7246,"['last', 'minut', 'bet', 'strong', 'favorit', 'bet', 'hon', 'real', 'pick', 'bet', 'bet', 'footbal', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambl', 'sport']","['last', 'minute', 'bet', 'strong', 'favorite', 'bet', 'hon', 'real', 'pick', 'betting', 'bet', 'football', 'money', 'tipster', 'soccer', 'tip', 'win', 'gambling', 'sport']",last  minute  bet  strong  favorite  bet  hon  real  pick  betting  bet  football  money  tipster  soccer  tip  win  gambling  sport
6,soccer,3419,8246,"['women', 'soccer', 'leagu', 'launch', 'year', 'ago', 'start', 'play', 'around', 'mani', 'teammat', 'tonight', 'celebr', 'red', 'star', 'game', 'half', 'time', 'thank']","['woman', 'soccer', 'league', 'launched', 'year', 'ago', 'started', 'playing', 'around', 'many', 'teammate', 'tonight', 'celebrate', 'red', 'star', 'game', 'half', 'time', 'thank']",woman  soccer  league  launched  year  ago  started  playing  around  many  teammate  tonight  celebrate  red  star  game  half  time  thank
0,soccer,368,35459,"['okay', 'varsiti', 'soccer', 'star', 'captain', 'went', 'mall', 'soccer', 'bud', 'get', 'homecom', 'danc', 'cloth', 'red', 'head', 'daughter', 'work', 'enterpris', 'center', 'amp', 'super', 'wife', 'went', 'blue', 'celebr', 'parti', 'special', 'guest', 'cup', 'time', 'pop', 'brew']","['okay', 'varsity', 'soccer', 'star', 'captain', 'went', 'mall', 'soccer', 'bud', 'get', 'homecoming', 'dance', 'clothes', 'red', 'head', 'daughter', 'work', 'enterprise', 'center', 'amp', 'super', 'wife', 'went', 'blue', 'celebration', 'party', 'special', 'guest', 'cup', 'time', 'pop', 'brew']",okay  varsity  soccer  star  captain  went  mall  soccer  bud  get  homecoming  dance  clothes  red  head  daughter  work  enterprise  center  amp  super  wife  went  blue  celebration  party  special  guest  cup  time  pop  brew
1,soccer,320,2121,"['thank', 'everyon', 'came', 'last', 'night', 'help', 'us', 'honor', 'coach', 'super', 'star', 'legion', 'stadium', 'great', 'night', 'sea', 'devil', 'soccer', 'soccer']","['thank', 'everyone', 'came', 'last', 'night', 'help', 'u', 'honor', 'coach', 'super', 'star', 'legion', 'stadium', 'great', 'night', 'sea', 'devil', 'soccer', 'soccer']",thank  everyone  came  last  night  help  u  honor  coach  super  star  legion  stadium  great  night  sea  devil  soccer  soccer
0,soccer,17,1546,"['footbal', 'season', 'pool', 'season', 'go', 'hand', 'hand', 'colleg', 'soccer', 'basketbal', 'basebal', 'hockey', 'footbal', 'sport', 'bet', 'win', 'money']","['football', 'season', 'pool', 'season', 'go', 'hand', 'hand', 'college', 'soccer', 'basketball', 'baseball', 'hockey', 'football', 'sport', 'bet', 'win', 'money']",football  season  pool  season  go  hand  hand  college  soccer  basketball  baseball  hockey  football  sport  bet  win  money
3,soccer,118,9474,"['hot', 'soccer', 'game']","['hot', 'soccer', 'game']",hot  soccer  game
0,soccer,7831,6394,"['congratul', 'boy', 'white', 'finalist', 'soccer', 'club', 'chao', 'boy', 'tournament']","['congratulation', 'boy', 'white', 'finalist', 'soccer', 'club', 'chaos', 'boy', 'tournament']",congratulation  boy  white  finalist  soccer  club  chaos  boy  tournament
0,soccer,477,30322,"['charger', 'soccer', 'stadium']","['charger', 'soccer', 'stadium']",charger  soccer  stadium
0,soccer,3613,17096,"['soccer', 'scoreless', 'halftim']","['soccer', 'scoreless', 'halftime']",soccer  scoreless  halftime
25,soccer,5682,2351,"['today', 'girl', 'boy', 'soccer', 'section', 'pair', 'show', 'live', 'pm', 'et', 'pm', 'ct', 'view', 'parti', 'tweet', 'us', 'pictur', 'tri', 'get', 'air']","['today', 'girl', 'boy', 'soccer', 'sectional', 'pairing', 'show', 'live', 'pm', 'et', 'pm', 'ct', 'viewing', 'party', 'tweet', 'u', 'picture', 'try', 'get', 'air']",today  girl  boy  soccer  sectional  pairing  show  live  pm  et  pm  ct  viewing  party  tweet  u  picture  try  get  air
1,soccer,2960,25152,"['updat', 'girl', 'soccer', 'info', 'see', 'miss', 'score', 'let', 'know', 'definit', 'miss']","['updated', 'girl', 'soccer', 'info', 'see', 'missing', 'score', 'let', 'know', 'definitely', 'missing']",updated  girl  soccer  info  see  missing  score  let  know  definitely  missing
2,soccer,3011,7091,"['domain', 'name', 'avail', 'good', 'name', 'sport', 'museum', 'sport', 'memorabilia', 'store', 'sport', 'tenni', 'golf', 'startup', 'market', 'soccer']","['domain', 'name', 'available', 'good', 'name', 'sport', 'museum', 'sport', 'memorabilia', 'store', 'sport', 'tennis', 'golf', 'startup', 'marketing', 'soccer']",domain  name  available  good  name  sport  museum  sport  memorabilia  store  sport  tennis  golf  startup  marketing  soccer
4,soccer,230,516,"['vs', 'bacon', 'academi', 'varsiti', 'soccer', 'game', 'goal', 'sept']","['v', 'bacon', 'academy', 'varsity', 'soccer', 'game', 'goal', 'sept']",v  bacon  academy  varsity  soccer  game  goal  sept
1,soccer,13,1745,"['lift', 'workout', 'men', 'soccer', 'goalkeep', 'uniform']","['lift', 'workout', 'men', 'soccer', 'goalkeeper', 'uniform']",lift  workout  men  soccer  goalkeeper  uniform
0,soccer,2899,21684,"['tip', 'ad', 'websit', 'late', 'night', 'bet', 'doubl', 'access', 'tip', 'pm']","['tip', 'added', 'website', 'late', 'night', 'bet', 'double', 'access', 'tip', 'pm']",tip  added  website  late  night  bet  double  access  tip  pm
8,soccer,3237,6579,"['help', 'team', 'reach', 'follow', 'soccer', 'season', 'right', 'around', 'corner']","['help', 'team', 'reach', 'follower', 'soccer', 'season', 'right', 'around', 'corner']",help  team  reach  follower  soccer  season  right  around  corner
0,soccer,5923,10809,"['late', 'goal', 'lift', 'men', 'soccer', 'past', 'owl']","['late', 'goal', 'lift', 'men', 'soccer', 'past', 'owl']",late  goal  lift  men  soccer  past  owl
1,soccer,262,292,"['let', 'go', 'soccer']","['let', 'go', 'soccer']",let  go  soccer
7,soccer,6520,15745,"['soccer', 'updat', 'goal', 'sander', 'halftim']","['soccer', 'update', 'goal', 'sander', 'halftime']",soccer  update  goal  sander  halftime
0,soccer,59,986,"['us', 'cc', 'soccer', 'congratul', 'soccer', 'win', 'blue', 'confer', 'year', 'enjoy', 'competit', 'look', 'forward', 'next', 'year']","['u', 'cc', 'soccer', 'congratulation', 'soccer', 'winning', 'blue', 'conference', 'year', 'enjoyed', 'competition', 'looking', 'forward', 'next', 'year']",u  cc  soccer  congratulation  soccer  winning  blue  conference  year  enjoyed  competition  looking  forward  next  year
0,soccer,4664,54993,"['moment', 'care', 'lose', 'hous', 'day', 'women', 'soccer', 'team', 'draft']","['moment', 'care', 'losing', 'house', 'day', 'woman', 'soccer', 'team', 'drafted']",moment  care  losing  house  day  woman  soccer  team  drafted
2,soccer,1082,692,"['big', 'soccer', 'game', 'varsiti', 'boy', 'face', 'valley', 'tomorrow', 'let', 'go', 'loud', 'game']","['big', 'soccer', 'game', 'varsity', 'boy', 'face', 'valley', 'tomorrow', 'let', 'go', 'loud', 'game']",big  soccer  game  varsity  boy  face  valley  tomorrow  let  go  loud  game
8,soccer,5279,21428,"['lead', 'way', 'win']","['lead', 'way', 'win']",lead  way  win
0,soccer,77,137,"['girl', 'pleas', 'share', 'link', 'player', 'parent', 'coach', 'faith']","['girl', 'please', 'share', 'link', 'player', 'parent', 'coach', 'faithful']",girl  please  share  link  player  parent  coach  faithful
5,soccer,7599,23914,"['lead', 'panther', 'win', 'eagl']","['lead', 'panther', 'win', 'eagle']",lead  panther  win  eagle
126,soccer,33750,4519,"['back', 'board', 'look', 'good', 'watch', 'skate', 'soccer', 'stadium', 'new', 'citi', 'play', 'red', 'bull', 'download', 'free', 'store', 'play', 'store', 'android', 'skate', 'skateboard']","['back', 'board', 'looking', 'good', 'watch', 'skate', 'soccer', 'stadium', 'new', 'city', 'playing', 'red', 'bull', 'download', 'free', 'store', 'play', 'store', 'android', 'skate', 'skateboarding']",back  board  looking  good  watch  skate  soccer  stadium  new  city  playing  red  bull  download  free  store  play  store  android  skate  skateboarding
2,soccer,521644,87244,"['roundup', 'ac', 'fall', 'drop', 'th', 'tabl', 'cash']","['roundup', 'ac', 'fall', 'drop', 'th', 'table', 'cash']",roundup  ac  fall  drop  th  table  cash
6,soccer,30345,20022,"['penalti', 'know', 'say', 'penalti', 'penalti', 'kick', 'enough', 'offici', 'see']","['penalty', 'know', 'say', 'penalty', 'penalty', 'kicked', 'enough', 'official', 'see']",penalty  know  say  penalty  penalty  kicked  enough  official  see
0,soccer,14,879,"['schnoz', 'make', 'laugh', 'soccer', 'ball', 'toler', 'food']","['schnoz', 'make', 'laugh', 'soccer', 'ball', 'tolerate', 'food']",schnoz  make  laugh  soccer  ball  tolerate  food
0,soccer,100,660,"['put', 'continu', 'trash', 'falcon', 'even', 'year', 'win', 'trash', 'talk', 'soccer', 'team', 'got', 'us', 'championship']","['putting', 'continuously', 'trashing', 'falcon', 'even', 'year', 'winning', 'trash', 'talk', 'soccer', 'team', 'got', 'u', 'championship']",putting  continuously  trashing  falcon  even  year  winning  trash  talk  soccer  team  got  u  championship
0,soccer,133,74,"['congrat', 'echo', 'girl', 'elit', 'team', 'champion', 'grand', 'park', 'youth', 'fest', 'win', 'final', 'grand', 'park']","['congrats', 'echo', 'girl', 'elite', 'team', 'champion', 'grand', 'park', 'youth', 'fest', 'win', 'final', 'grand', 'park']",congrats  echo  girl  elite  team  champion  grand  park  youth  fest  win  final  grand  park
1,soccer,8562,20189,"['central', 'got', 'around', 'solid', 'perform', 'usual', 'suspect', 'earn', 'win', 'northeastern', 'open']","['central', 'got', 'around', 'solid', 'performance', 'usual', 'suspect', 'earn', 'win', 'northeastern', 'opener']",central  got  around  solid  performance  usual  suspect  earn  win  northeastern  opener
0,soccer,108,26783,"['ooh', 'thought', 'talk', 'soccer', 'origin', 'tweet', 'footbal', 'mysteri', 'think', 'ever', 'seen', 'full', 'match', 'never', 'air', 'either']","['ooh', 'thought', 'talking', 'soccer', 'original', 'tweet', 'football', 'mystery', 'think', 'ever', 'seen', 'full', 'match', 'never', 'air', 'either']",ooh  thought  talking  soccer  original  tweet  football  mystery  think  ever  seen  full  match  never  air  either
4,soccer,1832,1677,"['safe', 'travel', 'home', 'friend', 'soccer', 'enjoy', 'host', 'queen', 'citi', 'qualiti', 'group', 'wish', 'good', 'luck', 'rest', 'year']","['safe', 'travel', 'home', 'friend', 'soccer', 'enjoyed', 'hosting', 'queen', 'city', 'quality', 'group', 'wish', 'good', 'luck', 'rest', 'year']",safe  travel  home  friend  soccer  enjoyed  hosting  queen  city  quality  group  wish  good  luck  rest  year
0,soccer,94,8683,"['one', 'seen', 'soccer']","['one', 'seen', 'soccer']",one  seen  soccer
168,soccer,2256,68119,"['attempt', 'play', 'soccer', 'primari', 'school']","['attempting', 'play', 'soccer', 'primary', 'school']",attempting  play  soccer  primary  school
0,soccer,63,720,"['guy', 'cant', 'wait', 'get', 'parti', 'start']","['guy', 'cant', 'wait', 'get', 'party', 'started']",guy  cant  wait  get  party  started
0,soccer,2937,11721,"['record', 'season', 'high', 'shot', 'goal', 'despit', 'loss', 'southern']","['record', 'season', 'high', 'shot', 'goal', 'despite', 'loss', 'southern']",record  season  high  shot  goal  despite  loss  southern
0,soccer,395,9136,"['saint', 'play', 'left', 'foot', 'soccer', 'field', 'screw']","['saint', 'play', 'left', 'foot', 'soccer', 'field', 'screwed']",saint  play  left  foot  soccer  field  screwed
1,soccer,222,580,"['great', 'watch', 'see', 'former', 'player', 'play', 'great', 'soccer', 'never', 'get', 'old', 'former', 'bulldog', 'get', 'also', 'catch', 'former', 'colleg', 'coach', 'talk', 'soccer', 'alway', 'fun']","['great', 'watching', 'seeing', 'former', 'player', 'play', 'great', 'soccer', 'never', 'get', 'old', 'former', 'bulldog', 'getting', 'also', 'catch', 'former', 'college', 'coach', 'talk', 'soccer', 'always', 'fun']",great  watching  seeing  former  player  play  great  soccer  never  get  old  former  bulldog  getting  also  catch  former  college  coach  talk  soccer  always  fun
0,soccer,122,1979,"['soccer', 'citi', 'sorri', 'bud']","['soccer', 'city', 'sorry', 'bud']",soccer  city  sorry  bud
53,soccer,3922,15167,"['soccer', 'win', 'famili', 'weekend']","['soccer', 'win', 'family', 'weekend']",soccer  win  family  weekend
0,soccer,506,1900,"['soccer', 'ha', 'ha', 'true', 'go', 'soccer']","['soccer', 'ha', 'ha', 'true', 'go', 'soccer']",soccer  ha  ha  true  go  soccer
0,soccer,94,1409,"['soccer', 'play', 'weather', 'give', 'life']","['soccer', 'playing', 'weather', 'give', 'life']",soccer  playing  weather  give  life
0,soccer,126,954,"['definit', 'physic', 'mental', 'readi', 'play', 'soccer', 'today', 'ill', 'tri', 'best']","['definitely', 'physically', 'mentally', 'ready', 'play', 'soccer', 'today', 'ill', 'try', 'best']",definitely  physically  mentally  ready  play  soccer  today  ill  try  best
0,soccer,339,3928,"['soccer', 'way', 'pull', 'today']","['soccer', 'way', 'pull', 'today']",soccer  way  pull  today
58332,soccer,1670,18728,"['rememb', 'women', 'soccer', 'team', 'act', 'like', 'said', 'disrespect', 'gross']","['remember', 'woman', 'soccer', 'team', 'acted', 'like', 'said', 'disrespectful', 'gross']",remember  woman  soccer  team  acted  like  said  disrespectful  gross
0,soccer,226,1259,"['hey', 'point', 'tweet', 'goal']","['hey', 'point', 'tweet', 'goal']",hey  point  tweet  goal
0,soccer,6798,60655,"['four', 'takeaway', 'loss', 'cup', 'soccer', 'complet', 'footbal', 'portal']","['four', 'takeaway', 'loss', 'cup', 'soccer', 'complete', 'football', 'portal']",four  takeaway  loss  cup  soccer  complete  football  portal
12,soccer,19133,8487,"['look', 'sound', 'like', 'bald', 'doughi', 'soccer', 'mom', 'chastis', 'make', 'shitti', 'show', 'worth', 'watch', 'two', 'second', 'cabl', 'violat', 'also', 'morn', 'altar', 'boy']","['looking', 'sounding', 'like', 'bald', 'doughy', 'soccer', 'mom', 'chastising', 'making', 'shitty', 'show', 'worth', 'watching', 'two', 'second', 'cable', 'violation', 'also', 'morning', 'altar', 'boy']",looking  sounding  like  bald  doughy  soccer  mom  chastising  making  shitty  show  worth  watching  two  second  cable  violation  also  morning  altar  boy
20,soccer,677,1459,"['realli', 'special', 'moment', 'captur', 'last', 'night', 'excit', 'futur', 'women', 'soccer']","['really', 'special', 'moment', 'capture', 'last', 'night', 'excited', 'future', 'woman', 'soccer']",really  special  moment  capture  last  night  excited  future  woman  soccer
0,soccer,3444,15578,"['left', 'purpl', 'citi', 'come', 'sky', 'purpl', 'plane', 'sport', 'soccer', 'footbal', 'fit', 'travel']","['left', 'purple', 'city', 'come', 'sky', 'purple', 'plane', 'sport', 'soccer', 'football', 'fitness', 'travel']",left  purple  city  come  sky  purple  plane  sport  soccer  football  fitness  travel
13,soccer,2170,10142,"['women', 'soccer', 'defeat', 'st', 'score', 'pair', 'goal']","['woman', 'soccer', 'defeat', 'st', 'score', 'pair', 'goal']",woman  soccer  defeat  st  score  pair  goal
17203,soccer,672861,1060,"['visual', 'impair', 'peopl', 'abl', 'experi', 'soccer']","['visually', 'impaired', 'people', 'able', 'experience', 'soccer']",visually  impaired  people  able  experience  soccer
0,soccer,2833,64938,"['soccer', 'citi', 'day']","['soccer', 'city', 'day']",soccer  city  day
0,soccer,91,86,"['ladi', 'varsiti', 'soccer', 'soccer', 'game', 'tomorrow', 'come', 'support', 'cheer', 'team', 'pm', 'go', 'bulldog']","['lady', 'varsity', 'soccer', 'soccer', 'game', 'tomorrow', 'come', 'support', 'cheer', 'team', 'pm', 'go', 'bulldog']",lady  varsity  soccer  soccer  game  tomorrow  come  support  cheer  team  pm  go  bulldog
0,soccer,76,29086,"['highlight', 'fire', 'soccer', 'local', 'support']","['highlight', 'fire', 'soccer', 'local', 'supporter']",highlight  fire  soccer  local  supporter
0,soccer,3613,17096,"['cardin', 'defeat']","['cardinal', 'defeated']",cardinal  defeated
0,soccer,181,15751,"['profession', 'soccer', 'team', 'world']","['professional', 'soccer', 'team', 'world']",professional  soccer  team  world
545,soccer,762,39788,"['sit', 'pint', 'watch', 'soccer', 'read', 'text']","['sitting', 'pint', 'watching', 'soccer', 'reading', 'text']",sitting  pint  watching  soccer  reading  text
0,soccer,222,21595,"['proof', 'soccer', 'plenti', 'proof']","['proof', 'soccer', 'plenty', 'proof']",proof  soccer  plenty  proof
0,soccer,446,25755,"['super', 'soccer']","['super', 'soccer']",super  soccer
0,soccer,639,27431,"['soccer', 'game', 'intens', 'today']","['soccer', 'game', 'intense', 'today']",soccer  game  intense  today
